name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Moscow,2022-06-26T16:00:00,30,29.1,12.3,33.77,0,0,,0,0,16.9,9.3,313,1020.7,0,10,651,2.3,7,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-26T17:00:00,30,29.2,12.9,35.12,0,0,,0,0,19.4,13.8,323,1020,0,10,533,1.9,5,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-26T18:00:00,30,29.1,12.5,34.17,0,0,,0,0,28.8,10.2,336,1020,0,10,398,1.4,4,3,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-26T19:00:00,29.8,29.2,13.5,36.81,0,0,,0,0,36,13.8,321,1020,0,10,259,0.9,3,3,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-26T20:00:00,28.8,28.3,13.5,39.02,0,0,,0,0,36,11.7,324,1020,0,9.8,131,0.5,1,3,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-26T21:00:00,27.2,27.2,13.7,43.49,0,0,,0,0,7.6,8.7,338,1020,0,10,34,0.1,0,3,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-26T22:00:00,24.9,24.9,15.1,54.67,0,0,,0,0,5.4,7.2,349,1020,0,10,0,,0,3,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-26T23:00:00,23.5,23.5,14.7,57.95,0,0,,0,0,6.1,3,330,1020.4,0,10,0,,0,3,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-27T00:00:00,22.3,22.3,15.1,63.91,0,0,,0,0,7.6,5.3,230,1021,0,10,0,,0,3,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-27T01:00:00,20.9,20.9,15.1,69.71,0,0,,0,0,7.6,6.6,237,1021,0,10,0,,0,5,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-27T02:00:00,20.3,20.3,15.3,73.04,0,0,,0,0,7.2,5.1,239,1021,0,10,0,,0,5,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-27T03:00:00,19.5,19.5,14.9,74.89,0,0,,0,0,7.6,5.5,246,1021,0,10,0,,0,5,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-27T04:00:00,18.5,18.5,15.1,80.95,0,0,,0,0,8.3,6.6,240,1021,0,10,0,,0,3,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-27T05:00:00,19.9,19.9,15.7,76.96,0,0,,0,0,8.3,6.6,247,1021,0,10,26,0.1,0,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-27T06:00:00,22.5,22.5,16.3,68.21,0,0,,0,0,7.9,11.3,267,1021,0,10,118,0.4,1,5,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-27T07:00:00,23.8,23.8,16.7,64.56,0,0,,0,0,11.2,8.7,260,1020.7,0,10,243,0.9,2,3,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-27T08:00:00,26.8,27.7,17.7,57.54,0,0,,0,0,15.8,8.7,276,1020.7,0,10,380,1.4,4,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-27T09:00:00,28.4,29.2,17.9,53.02,0,0,,0,0,17.6,20.8,307,1020,0,10,514,1.9,5,30,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-27T10:00:00,29.8,30.5,17.7,48.32,0,0,,0,0,22.3,14.4,280,1020,0,10,633,2.3,6,30,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-27T11:00:00,30.4,30.9,17.3,45.52,0,0,,0,0,39.6,16.8,296,1020,0,10,726,2.6,7,30,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-27T12:00:00,30.6,30.7,16.3,42.33,0,0,,0,0,29.9,17.4,306,1020,0,10,786,2.8,8,30,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-27T13:00:00,31.4,31.4,16.1,39.71,0,0,,0,0,30.2,19.5,315,1019,0,10,808,2.9,8,30,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-27T14:00:00,31.2,31.3,16.3,40.93,0,0,,0,0,46.8,22.5,319,1019,0,10,792,2.9,8,30,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-27T15:00:00,32,32.1,16.3,39.05,0,0,,0,0,32.4,18,315,1019,0,10,737,2.7,7,30,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-27T16:00:00,31.8,32.1,16.7,40.47,0,0,,0,0,32,20.1,304,1018.4,0,10,647,2.3,6,30,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-27T17:00:00,31.4,31.8,16.9,41.87,0,0,,0,0,32,23.9,304,1018,0,10,529,1.9,5,30,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-27T18:00:00,30.2,30.2,16,42.24,0,0,,0,0,39.6,21.6,311,1018,0,10,365,1.3,4,30,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-27T19:00:00,30,29.9,15.5,41.53,0,0,,0,0,43.2,21,328,1018,0,10,257,0.9,3,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-27T20:00:00,29,28.6,14.2,40.36,0,0,,0,0,36,18.6,332,1018,0,10,131,0.5,1,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-27T21:00:00,28,27.7,13.3,40.5,0,0,,0,0,16.9,15,349,1018,0,10,34,0.1,0,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-27T22:00:00,25.6,25.6,13.2,45.97,0,0,,0,0,14.8,10.2,339,1018.4,0,10,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-27T23:00:00,24.6,24.6,13.6,50.11,0,0,,0,0,11.9,8.7,323,1018.4,0,10,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-28T00:00:00,23.5,23.5,14,55.21,0,0,,0,0,11.2,9.1,296,1018.4,0,10,0,,0,3,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-28T01:00:00,22.3,22.3,14.1,59.91,0,0,,0,0,9.7,8.1,304,1018.4,0,10,0,,0,5,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-28T02:00:00,21.5,21.5,15,66.5,0,0,,0,0,9.4,9.6,325,1019,0,10,0,,0,5,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-28T03:00:00,20.5,20.5,15,70.71,0,0,,0,0,8.6,8.1,326,1019,0,10,0,,0,3,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-28T04:00:00,19.9,19.9,15.1,74.15,0,0,,0,0,7.9,7.5,8,1019,0,10,0,,0,3,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-28T05:00:00,19.8,19.8,15.1,74.47,0,0,,0,0,7.9,7.5,351,1019.3,0,10,26,0.1,0,5,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-28T06:00:00,21.3,21.3,15.7,70.47,0,0,,0,0,15.8,10.1,45,1019.3,0,10,117,0.4,1,5,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-28T07:00:00,22.6,22.6,15.2,62.87,0,0,,0,0,19.8,16.5,43,1020,0,10,240,0.9,2,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-28T08:00:00,23.4,23.4,14.7,58.2,0,0,,0,0,32.4,15,59,1020.3,0,10,378,1.4,4,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-28T09:00:00,24,24,14.5,55.34,0,0,,0,0,23.4,19.5,41,1020.3,0,10,516,1.9,5,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-28T10:00:00,24.2,24.2,13.3,50.54,0,0,,0,0,36,17.4,43,1020.3,0,10,640,2.3,6,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-28T11:00:00,25.2,25.2,12.1,44.15,0,0,,0,0,39.6,18.9,36,1020.3,0,10,737,2.7,7,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-28T12:00:00,25.2,25.2,10.7,40.19,0,0,,0,0,29.9,21.6,38,1021,0,10,799,2.9,8,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-28T13:00:00,25.2,25.2,9.3,36.72,0,0,,0,0,31,21,36,1021,0,10,819,2.9,8,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-28T14:00:00,24.7,24.7,7.1,32.37,0,0,,0,0,31.3,21,38,1021,0,10,761,2.7,8,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-28T15:00:00,25.2,25.2,6.5,30.31,0,0,,0,0,36,21,13,1021,0,10,705,2.5,7,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-28T16:00:00,25.2,25.2,5.8,28.77,0,0,,0,0,28.8,20.4,29,1020.3,0,10,661,2.4,7,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-28T17:00:00,24.6,24.6,5.5,29.26,0,0,,0,0,36,19.5,27,1020.3,0,10,544,2,5,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-28T18:00:00,23.6,23.6,5.1,30.22,0,0,,0,0,26.6,19.9,11,1020.3,0,10,409,1.5,4,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-28T19:00:00,23.4,23.4,5.3,31.03,0,0,,0,0,36,18,18,1021,0,10,268,1,3,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-28T20:00:00,21.8,21.8,5.3,34.17,0,0,,0,0,24.1,16.8,20,1021,0,10,137,0.5,1,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-28T21:00:00,19.8,19.8,6,40.42,0,0,,0,0,21.6,18,25,1021.3,0,9.3,36,0.1,0,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-28T22:00:00,18.6,18.6,6,43.48,0,0,,0,0,18.4,18.3,61,1021.6,0,9.3,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-28T23:00:00,17.4,17.4,5.4,45.09,0,0,,0,0,16.2,14.4,76,1022,0,9.3,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-29T00:00:00,16.8,16.8,6,48.76,0,0,,0,0,15.1,14.4,69,1022.3,0,9.3,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-29T01:00:00,15.4,15.4,6,53.38,0,0,,0,0,13,9.9,72,1023,0,9.3,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-29T02:00:00,14.2,14.2,6.4,59.21,0,0,,0,0,11.2,8.7,98,1023.3,0,9.3,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-29T03:00:00,13.8,13.8,6.4,60.81,0,0,,0,0,9,9.1,93,1024,0,9.3,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-29T04:00:00,13.1,13.1,6.4,63.89,0,0,,0,0,6.8,6.6,85,1023.6,0,10,0,,0,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-29T05:00:00,13.8,13.8,6.6,61.52,0,0,,0,0,7.2,6.3,29,1024,0,10,28,0.1,0,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-29T06:00:00,15.4,15.4,6.7,56.21,0,0,,0,0,9.7,6.3,56,1023.6,0,10,127,0.5,1,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-29T07:00:00,16.6,16.6,6.7,52.17,0,0,,0,0,12.6,9.3,84,1023.3,0,10,261,0.9,3,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-29T08:00:00,18,18,6.7,47.72,0,0,,0,0,15.8,7.2,103,1023.3,0,10,407,1.5,4,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-29T09:00:00,19,19,6.2,43.1,0,0,,0,0,17.3,8.7,44,1023.3,0,10,549,2,5,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-29T10:00:00,19.6,19.6,5.5,39.69,0,0,,0,0,22.3,10.8,62,1023,0,10,673,2.4,7,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-29T11:00:00,20.6,20.6,4.9,35.81,0,0,,0,0,22.3,11.7,79,1023,0,10,769,2.8,8,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-29T12:00:00,21.6,21.6,4.9,33.68,0,0,,0,0,43.2,9.9,90,1022,0,10,830,3,8,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-29T13:00:00,22,22,4.1,31.14,0,0,,0,0,19.1,12.3,93,1022,0,10,852,3.1,9,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-29T14:00:00,22.6,22.6,4.3,30.43,0,0,,0,0,18.7,12.3,75,1022,0,10,832,3,8,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-29T15:00:00,23.2,23.2,3.5,27.71,0,0,,0,0,16.6,15.9,72,1021,0,10,773,2.8,8,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-29T16:00:00,23.4,23.4,3.5,27.3,0,0,,0,0,16.2,11.7,62,1020.3,0,10,678,2.4,7,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-29T17:00:00,23.4,23.4,3.3,26.97,0,0,,0,0,16.2,11.7,327,1020,0,10,556,2,6,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-29T18:00:00,23.6,23.6,3.9,27.81,0,0,,0,0,28.8,7.2,45,1020,0,10,417,1.5,4,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-29T19:00:00,22.6,22.6,3.3,28.36,0,0,,0,0,15.8,13.2,23,1019.3,0,10,273,1,3,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-29T20:00:00,21.4,21.4,5.3,35.03,0,0,,0,0,14.8,13.1,25,1019,0,10,138,0.5,1,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-29T21:00:00,20,20,5.3,38.21,0,0,,0,0,10.8,20.6,6,1019.3,0,9.8,35,0.1,0,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-29T22:00:00,18.2,18.2,5.1,42.14,0,0,,0,0,28.8,10.2,45,1020,0,10,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-29T23:00:00,17.6,17.6,5.3,44.48,0,0,,0,0,6.8,8.7,50,1020,0,10,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-30T00:00:00,16.6,16.6,5.6,48.19,0,0,,0,0,5,7.4,20,1020,0,10,0,,0,10,Clear,clear-night,"27515599999,27518599999"
Moscow,2022-06-30T01:00:00,15.5,15.5,6.1,53.77,0,0,,0,0,4.3,5.1,350,1020,0,10,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-30T02:00:00,13.9,13.9,6.7,62.05,0,0,,0,0,4,4.5,325,1019.7,0,10,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-30T03:00:00,12.9,12.9,6.7,66.22,0,0,,0,0,3.6,5.5,291,1020,0,10,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-30T04:00:00,12.9,12.9,6.9,66.95,0,0,,0,0,4.3,4.5,325,1019,0,10,0,,0,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-30T05:00:00,13.3,13.3,7.5,67.87,0,0,,0,0,4.3,6.6,296,1019,0,10,26,0.1,0,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-30T06:00:00,15.6,15.6,8.5,62.45,0,0,,0,0,7.6,7.2,331,1019,0,10,103,0.4,1,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-30T07:00:00,17.4,17.4,8.7,56.52,0,0,,0,0,32.4,9.6,335,1019,0,10,218,0.8,2,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-30T08:00:00,19.6,19.6,6.8,43.56,0,0,,0,0,16.6,13.2,347,1019,0,10,395,1.4,4,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-30T09:00:00,20.2,20.2,6.3,40.55,0,0,,0,0,23,24.4,353,1019,0,10,535,1.9,5,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-30T10:00:00,21.6,21.6,4.7,33.28,0,0,,0,0,32.4,15.9,340,1019,0,10,660,2.4,7,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-30T11:00:00,22.2,22.2,2.9,28.2,0,0,,0,0,39.6,17.4,346,1018.7,0,10,758,2.7,8,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-30T12:00:00,22.6,22.6,4.6,30.94,0,0,,0,0,39.6,18.9,349,1018,0,10,821,3,8,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-30T13:00:00,24,24,5.6,30.47,0,0,,0,0,33.5,19.5,352,1018,0,10,843,3,8,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-30T14:00:00,24.4,24.4,6,30.58,0,0,,0,0,35.6,22.4,336,1017,0,10,824,3,8,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-30T15:00:00,24.6,24.6,5.5,29.28,0,0,,0,0,37.8,25.6,356,1017,0,10,746,2.7,7,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-30T16:00:00,25,25,6.7,31.13,0,0,,0,0,43.2,22.5,332,1016.3,0,9.8,628,2.3,6,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-30T17:00:00,24.8,24.8,5.6,28.97,0,0,,0,0,43.2,24.6,340,1016.3,0,10,540,1.9,5,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-30T18:00:00,24,24,6.3,32.11,0,0,,0,0,37.8,22.2,347,1016,0,10,381,1.4,4,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-30T19:00:00,24,24,6.6,32.64,0,0,,0,0,46.8,24.6,357,1016,0,10,219,0.8,2,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-30T20:00:00,22.8,22.8,7.6,37.51,0,0,,0,0,39.6,17.4,356,1016,0,10,135,0.5,1,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-30T21:00:00,21.8,21.8,7.7,40.33,0,0,,0,0,17.3,12.7,339,1016,0,10,34,0.1,0,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-30T22:00:00,20.2,20.2,8.1,45.73,0,0,,0,0,13.7,10.8,318,1016.4,0,10,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-30T23:00:00,19.1,19.1,8.6,50.59,0,0,,0,0,39.6,12.3,322,1016.7,0,10,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-07-01T00:00:00,17.9,17.9,8.6,54.44,0,0,,0,0,8.6,11.4,330,1016.7,0,10,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-07-01T01:00:00,17.1,17.1,9,58.98,0,0,,0,0,28.8,10.8,330,1017,0,10,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-07-01T02:00:00,16.1,16.1,8.6,61.13,0,0,,0,0,25.2,7.8,326,1017,0,10,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-07-01T03:00:00,15.5,15.5,9.1,66.01,0,0,,0,0,13.3,11,340,1017,0,10,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-07-01T04:00:00,14.9,14.9,9,67.74,0,0,,0,0,14,11.6,337,1017,0,10,0,,0,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-07-01T05:00:00,14.8,14.8,9.6,70.8,0,0,,0,0,13.7,12.3,338,1017,0,10,25,0.1,0,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-07-01T06:00:00,16.2,16.2,9.3,63.94,0,0,,0,0,19.4,13.8,11,1017.3,0,10,119,0.4,1,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-07-01T07:00:00,17.6,17.6,8.6,55.55,0,0,,0,0,27.4,15.9,33,1018,0,10,248,0.9,2,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-07-01T08:00:00,18.6,18.6,6.2,44.22,0,0,,0,0,43.2,21,38,1018.3,0,10,393,1.4,4,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-07-01T09:00:00,19.2,19.2,5.3,40.24,0,0,,0,0,38.5,25.4,29,1018.3,0,10,536,1.9,5,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-07-01T10:00:00,19.6,19.6,3.9,35.55,0,0,,0,0,37.4,25.5,21,1018.3,0,10,663,2.4,7,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-07-01T11:00:00,20.6,20.6,2.3,29.86,0,0,,0,0,37.4,24.6,16,1019,0,10,763,2.7,8,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-07-01T12:00:00,20.6,20.6,0.7,26.63,0,0,,0,0,38.2,29,42,1019.3,0,10,830,3,8,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-07-01T13:00:00,21.2,21.2,0.9,26.01,0,0,,0,0,38.2,25.5,19,1019.3,0,10,854,3.1,9,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-07-01T14:00:00,21.6,21.6,1,25.5,0,0,,0,0,38.2,25.2,39,1019.3,0,10,841,3,8,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-07-01T15:00:00,22,22,0.2,23.44,0,0,,0,0,36.7,29.4,30,1019.3,0,10,782,2.8,8,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-07-01T16:00:00,22,22,0.8,24.56,0,0,,0,0,37.1,23.7,38,1019.3,0,10,685,2.5,7,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-07-01T17:00:00,22,22,0.3,23.73,0,0,,0,0,46.8,23.1,41,1020,0,10,562,2,6,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-07-01T18:00:00,21.8,21.8,0.9,25,0,0,,0,0,36.4,22.5,36,1020,0,10,420,1.5,4,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-07-01T19:00:00,21,21,1.5,27.44,0,0,,0,0,33.8,24,41,1020.3,0,10,274,1,3,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-07-01T20:00:00,20,20,2.2,30.6,0,0,,0,0,31.3,21,49,1021,0,10,139,0.5,1,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-07-01T21:00:00,18.2,18.2,2.9,35.99,0,0,,0,0,26.3,18,70,1021,0,10,35,0.1,0,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-07-01T22:00:00,16.8,16.8,3.3,40.49,0,0,,0,0,16.6,12.3,75,1022,0,10,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-07-01T23:00:00,15.8,15.8,3.7,44.48,0,0,,0,0,11.2,10.2,91,1022,0,10,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-07-02T00:00:00,14.5,14.5,4.6,51.39,0,0,,0,0,7.2,5.1,50,1022,0,10,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-07-02T01:00:00,13.1,13.1,5,57.68,0,0,,0,0,6.1,5.1,330,1022,0,10,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-07-02T02:00:00,12.5,12.5,4.9,59.94,0,0,,0,0,6.8,5,322,1022.3,0,10,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-07-02T03:00:00,11.9,11.9,5.2,63.4,0,0,,0,0,7.2,7.2,296,1023,0,10,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-07-02T04:00:00,10.5,10.5,5.1,69.56,0,0,,0,0,7.6,5.1,301,1023,0,10,0,,0,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
